Ürün İsmi,Ürün Linki,Ürün Fiyatı,Kategori
Kalın Kışlık Gri Slim Fit Likralı Kumaş Pantolon İDS2019,https://www.trendyol.com//ids-collection/kalin-kislik-gri-slim-fit-likrali-kumas-pantolon-p-785136185?advertItems=eyJhZHZlcnRJZCI6ImY5YmM3ZWZiLTk5ZTQtNDBlMS1hMDFiLTQ0ODJkNWVkYmJlYyIsInNvcnRpbmdTY29yZSI6MC4wNDI0OTQyODM5ODkwNzE4NDYsImFkU2NvcmUiOjAuMDU1MTg3MzgxODAzOTg5NDEsImFkU2NvcmVzIjp7IjEiOjAuMDU1MTg3MzgxODAzOTg5NDEsIjIiOjAuMDU1MTg3MzgxODAzOTg5NDF9LCJjcGMiOjAuNzcsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MC43NywiYWR2ZXJ0U2xvdCI6MTIsIm9yZGVyIjoyMywiYXR0cmlidXRlcyI6IiJ9,"499,99",Pantolon
Maddox Erkek Sweatshirt Kırık Beyaz 112030102,https://www.trendyol.com//lufian/maddox-erkek-sweatshirt-kirik-beyaz-p-765741342,689,Sweatshirt
Erkek Siyah Kışlık Kapişonlu Fermuarlı Sweatshirt İçi Polarlı Ceket RLXFCEKET,https://www.trendyol.com//relax-family-xf/erkek-siyah-kislik-kapisonlu-fermuarli-sweatshirt-ici-polarli-ceket-p-782638511,"243,18",Sweatshirt
Erkek Regular Fit Kışlık Kaşe Gömlek 2632,https://www.trendyol.com//redline/erkek-regular-fit-kislik-kase-gomlek-p-782435045?advertItems=eyJhZHZlcnRJZCI6IjNlNDkyZjFkLTVhMWItNDAxMi04ZTc0LTc0ZDc5Y2VmZmVmMiIsInNvcnRpbmdTY29yZSI6MC4wNTY3MzYwNDg2MTQwMjk5MSwiYWRTY29yZSI6MC4wMjcxNjk1ODg5NTMyNTY2MDcsImFkU2NvcmVzIjp7IjEiOjAuMDI3MTY5NTg4OTUzMjU2NjA3LCIyIjowLjAyNzE2OTU4ODk1MzI1NjYwN30sImNwYyI6Mi4wODgyMTg4ODAwMDAwMDA4LCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMDg4MjE4ODgwMDAwMDAwOCwiYWR2ZXJ0U2xvdCI6Miwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,"382,86",Gömlek
Unisex 303 Essential Sweatshirt Taş Trndz1317,https://www.trendyol.com//trendiz/unisex-303-essential-sweatshirt-tas-p-332141273,317,Sweatshirt
Erkek Siyah Renk Italyan Kesim Kaliteli Esnek Likralı Bilek Boy Kumaş Pantolon BRKKMSPNT,https://www.trendyol.com//burke/erkek-siyah-renk-italyan-kesim-kaliteli-esnek-likrali-bilek-boy-kumas-pantolon-p-129547997?advertItems=eyJhZHZlcnRJZCI6ImE1MmYxMGRjLTY3ZDMtNGZiMC04ZTUxLTE1ZTYxZjAwYTdhOCIsInNvcnRpbmdTY29yZSI6MC4wNTY0NjI1NDI0NTE5MTgxMywiYWRTY29yZSI6MC4wNDY2NjMyNTgyMjQ3MjU3MiwiYWRTY29yZXMiOnsiMSI6MC4wNDY2NjMyNTgyMjQ3MjU3MiwiMiI6MC4wNDY2NjMyNTgyMjQ3MjU3Mn0sImNwYyI6MS4yMTAwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuMTEzMDI1NDIxNTE1NTI4NCwiYWR2ZXJ0U2xvdCI6Mywib3JkZXIiOjUsImF0dHJpYnV0ZXMiOiIifQ==,"369,99",Pantolon
Erkek Siyah Bisiklet Yaka Standart %100 Pamuk Erkek Basic T-shirt KZK-7978,https://www.trendyol.com//kozik/erkek-siyah-bisiklet-yaka-standart-100-pamuk-erkek-basic-t-shirt-p-658777871?advertItems=eyJhZHZlcnRJZCI6IjJmNTc1MWQ3LTgyNDAtNGQ4NS1iNTc0LWE3MWRmZjI5YTZlOSIsInNvcnRpbmdTY29yZSI6MC4wNTEwMDQxMjM1MTYzODA4LCJhZFNjb3JlIjowLjAzNTk0MzcwOTMxMzg2OTQ3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU5NDM3MDkzMTM4Njk0NzYsIjIiOjAuMDM1OTQzNzA5MzEzODY5NDc2fSwiY3BjIjoxLjQxOTAwMDAwMDAwMDAwMDMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40MTkwMDAwMDAwMDAwMDAzLCJhZHZlcnRTbG90Ijo0LCJvcmRlciI6NywiYXR0cmlidXRlcyI6IiJ9,"144,99",T-Shirt
Beyaz Unisex Sweatshirt Bisiklet Yaka Içi Polarlı 3 Iplik Pamuklu Standart Fit Normal Kesim E001017,https://www.trendyol.com//avva/beyaz-unisex-sweatshirt-bisiklet-yaka-ici-polarli-3-iplik-pamuklu-standart-fit-normal-kesim-p-177246794,"399,99",Sweatshirt
Erkek Asit Yıkama Gri Bol Paça Jean Kot Baggy Pantolon baggy1111,https://www.trendyol.com//cuqq-denim/erkek-asit-yikama-gri-bol-paca-jean-kot-baggy-pantolon-p-781010919?advertItems=eyJhZHZlcnRJZCI6ImI5NGNjNDYzLWQ3NmMtNGM2Ny1iMDY5LTE4YWMzZGRjNDU2NCIsInNvcnRpbmdTY29yZSI6MC4wNTA1NTY3OTA3NjUzNzQ5LCJhZFNjb3JlIjowLjA1MjgyODQxMjUwMzAwNDA3NCwiYWRTY29yZXMiOnsiMSI6MC4wNTI4Mjg0MTI1MDMwMDQwNzQsIjIiOjAuMDUyODI4NDEyNTAzMDA0MDc0fSwiY3BjIjowLjk1NzAwMDAwMDAwMDAwMDEsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MC45NTcwMDAwMDAwMDAwMDAxLCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6OSwiYXR0cmlidXRlcyI6IiJ9,399,Pantolon
Erkek Antrasit Pamuklu Slim Fit Dar Kesim Bisiklet Yaka Kısa Kollu Tişört 4A4800000001,https://www.trendyol.com//ac-co-altinyildiz-classics/erkek-antrasit-pamuklu-slim-fit-dar-kesim-bisiklet-yaka-kisa-kollu-tisort-p-223747655,"154,99",T-Shirt
Erkek Jeans Skinny Fit Likralı Düz Trnak Mavi 2000ENJYG,https://www.trendyol.com//enerjin/erkek-jeans-skinny-fit-likrali-duz-trnak-mavi-p-122988462?advertItems=eyJhZHZlcnRJZCI6ImY3ZDFmN2ZiLTMwNTYtNDFiNS05OTEyLTRmNjA3OTcyMTQwYyIsInNvcnRpbmdTY29yZSI6MC4wNDk3NTM1Mjg1OTg2OTU5OSwiYWRTY29yZSI6MC4wMjAwMTM0ODY5NjY0OTA3NDYsImFkU2NvcmVzIjp7IjEiOjAuMDIwMDEzNDg2OTY2NDkwNzQ2LCIyIjowLjAyMDAxMzQ4Njk2NjQ5MDc0Nn0sImNwYyI6Mi40ODU5OTk5OTk5OTk5OTk4LCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMzE5NDQyNzE2OTMwODQzLCJhZHZlcnRTbG90Ijo2LCJvcmRlciI6MTEsImF0dHJpYnV0ZXMiOiIifQ==,"310,05",Pantolon
Erkek Jeans Skinny Fit Likralı Düz Siyah 2001ENJYG,https://www.trendyol.com//enerjin/erkek-jeans-skinny-fit-likrali-duz-siyah-p-123450763?advertItems=eyJhZHZlcnRJZCI6ImY3ZDFmN2ZiLTMwNTYtNDFiNS05OTEyLTRmNjA3OTcyMTQwYyIsInNvcnRpbmdTY29yZSI6MC4wNDYwMTk4NjczNTMxNDEzMSwiYWRTY29yZSI6MC4wMTg1MTE2MTE5NjgyNzg4ODUsImFkU2NvcmVzIjp7IjEiOjAuMDE4NTExNjExOTY4Mjc4ODg1LCIyIjowLjAxODUxMTYxMTk2ODI3ODg4NX0sImNwYyI6Mi40ODU5OTk5OTk5OTk5OTk4LCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuNDg1OTk5OTk5OTk5OTk5OCwiYWR2ZXJ0U2xvdCI6Nywib3JkZXIiOjEyLCJhdHRyaWJ1dGVzIjoiIn0=,"349,90",Pantolon
Unisex Ungrateful Sweatshirt Hoodie Siyah Trndz1403,https://www.trendyol.com//trendiz/unisex-ungrateful-sweatshirt-hoodie-siyah-p-387576401,399,Sweatshirt
Gri 91 Baskılı Oversize T-Shirt V-30-463 6879,https://www.trendyol.com//bybasicman/gri-91-baskili-oversize-t-shirt-v-30-463-p-745010578?advertItems=eyJhZHZlcnRJZCI6IjYyOWQ3YTgzLTdmYzMtNGFkMS1hZTFmLWViNGE1OGRjZmM2YyIsInNvcnRpbmdTY29yZSI6MC4wNDU5NjQ3ODcwMDYzNzgxNzYsImFkU2NvcmUiOjAuMDMyNjQ1NDQ1MzE3MDI5OTUsImFkU2NvcmVzIjp7IjEiOjAuMDMyNjQ1NDQ1MzE3MDI5OTUsIjIiOjAuMDMyNjQ1NDQ1MzE3MDI5OTV9LCJjcGMiOjEuNDA4MDAwMDAwMDAwMDAwMSwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjM2MjU5MTcxMzM3OTc3MSwiYWR2ZXJ0U2xvdCI6OCwib3JkZXIiOjE0LCJhdHRyaWJ1dGVzIjoiIn0=,"286,80",T-Shirt
Erkek Siyah Standart Fit Normal Kesim Içi Polarlı Dik Bato Yaka Pamuklu Sweatshirt ET5224100015,https://www.trendyol.com//ac-co-altinyildiz-classics/erkek-siyah-standart-fit-normal-kesim-ici-polarli-dik-bato-yaka-pamuklu-sweatshirt-p-749677871,"449,99",Sweatshirt
Erkek Regular Fit Kışlık Kaşe Gömlek 2632,https://www.trendyol.com//redline/erkek-regular-fit-kislik-kase-gomlek-p-777153681?advertItems=eyJhZHZlcnRJZCI6IjNlNDkyZjFkLTVhMWItNDAxMi04ZTc0LTc0ZDc5Y2VmZmVmMiIsInNvcnRpbmdTY29yZSI6MC4wNDM4Mjk1MDc2NzgzMDM3MywiYWRTY29yZSI6MC4wMzk0ODIxNTAyMjY4MzE0MzYsImFkU2NvcmVzIjp7IjEiOjAuMDM5NDgyMTUwMjI2ODMxNDM2LCIyIjowLjAzOTQ4MjE1MDIyNjgzMTQzNn0sImNwYyI6MS4xMTAxMDk0NDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuMTEwMTA5NDQwMDAwMDAwMiwiYWR2ZXJ0U2xvdCI6OSwib3JkZXIiOjE2LCJhdHRyaWJ1dGVzIjoiIn0=,"392,41",Gömlek
Skinny Fit Likralı Kahve Tintli Mavi Tırnaklı Erkek Pantolon dyg1003,https://www.trendyol.com//no-way/skinny-fit-likrali-kahve-tintli-mavi-tirnakli-erkek-pantolon-p-300403659,312,Pantolon
Erkek Gömlek Yaka Desenli Kışlık Oduncu Oversize Gömlek 10509,https://www.trendyol.com//hazhers/erkek-gomlek-yaka-desenli-kislik-oduncu-oversize-gomlek-p-139976481?advertItems=eyJhZHZlcnRJZCI6IjZmNDU5ZTg3LTMyODAtNGFiYS1iMWY3LTFiMTQwZmFmNTc5MiIsInNvcnRpbmdTY29yZSI6MC4wNDM3MDY3NDY3ODc2Mjc5NSwiYWRTY29yZSI6MC4wMjUzODk4MjIxOTk5NDA2OCwiYWRTY29yZXMiOnsiMSI6MC4wMjUzODk4MjIxOTk5NDA2OCwiMiI6MC4wMjUzODk4MjIxOTk5NDA2OH0sImNwYyI6MS43MjE0Mjc4NDAwMDAwMDA1LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNzA4NjcxOTM2NDIzMDkxOCwiYWR2ZXJ0U2xvdCI6MTAsIm9yZGVyIjoxOCwiYXR0cmlidXRlcyI6IiJ9,"400,20",Gömlek
Ekose Hakiki Erkek Oduncu Gömleği 1900,https://www.trendyol.com//mavi-sima/ekose-hakiki-erkek-oduncu-gomlegi-p-638540936,249,Gömlek
Erkek Bej Slim Fit Rahat Kesim Beli Bağlamalı Yan Cepli Jogger Pantolon ET0100000010,https://www.trendyol.com//ac-co-altinyildiz-classics/erkek-bej-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-jogger-pantolon-p-752639170?advertItems=eyJhZHZlcnRJZCI6IjE1ZGMzMmZhLWExNWYtNDgwMy05Mjc2LWQ5M2Y5ZGYzYjdiYSIsInNvcnRpbmdTY29yZSI6MC4wNDI4NzUwODEyMjYyMjk2NywiYWRTY29yZSI6MC4wMjk5ODI1NzQyODQwNzY2OSwiYWRTY29yZXMiOnsiMSI6MC4wMjk5ODI1NzQyODQwNzY2OSwiMiI6MC4wMjk5ODI1NzQyODQwNzY2OX0sImNwYyI6MS40MzAwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNDMwMDAwMDAwMDAwMDAwMiwiYWR2ZXJ0U2xvdCI6MTEsIm9yZGVyIjoyMCwiYXR0cmlidXRlcyI6IiJ9,"449,99",Pantolon
Lacivert Unisex Sweatshirt Dik Yaka Fermuarlı Içi Polarlı 3 Iplik Standart Fit Normal Kesim E001020,https://www.trendyol.com//avva/lacivert-unisex-sweatshirt-dik-yaka-fermuarli-ici-polarli-3-iplik-standart-fit-normal-kesim-p-358543665,"534,99",Sweatshirt
Skinny Fit Likralı Mavi Tırnaklı Erkek Pantolon dyg1003,https://www.trendyol.com//no-way/skinny-fit-likrali-mavi-tirnakli-erkek-pantolon-p-300098974?advertItems=eyJhZHZlcnRJZCI6IjNmYzE1MmVhLTVkOWYtNDgyYy04MTY5LTIwYjk4Y2U0MGJiZCIsInNvcnRpbmdTY29yZSI6MC4wNDI3NzY4MDIxMTg4Njc2MywiYWRTY29yZSI6MC4wMTcyMDcwODA0OTgzMzc3NDYsImFkU2NvcmVzIjp7IjEiOjAuMDE3MjA3MDgwNDk4MzM3NzQ2LCIyIjowLjAxNzIwNzA4MDQ5ODMzNzc0Nn0sImNwYyI6Mi40ODU5OTk5OTk5OTk5OTkzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuNDg1OTk5OTk5OTk5OTk5MywiYWR2ZXJ0U2xvdCI6MTIsIm9yZGVyIjoyMiwiYXR0cmlidXRlcyI6IiJ9,"399,90",Pantolon
Saks Mavi Kapşonlu Sweat estesuasweat001,https://www.trendyol.com//estesua/saks-mavi-kapsonlu-sweat-p-773794488,"88,90",Sweatshirt
Erkek Italyan Kesim Örme Kumaş Pantalon W0202,https://www.trendyol.com//win-club/erkek-italyan-kesim-orme-kumas-pantalon-p-732719917,499,Pantolon
Erkek Likralı Slimfit Kot Pantolon K0279 - Siyah P3494S6913,https://www.trendyol.com//kocmen/erkek-likrali-slimfit-kot-pantolon-k0279-siyah-p-94784410?advertItems=eyJhZHZlcnRJZCI6ImU2MjdhZmVlLTYwZWEtNGNkMS1iZGNjLWU5MzQ3N2U0MDE2MSIsInNvcnRpbmdTY29yZSI6MC4wNjI4NjIyNTI4NDgxNDgzMiwiYWRTY29yZSI6MC4wMzI5NDk0MzY0NTU5NjUwNCwiYWRTY29yZXMiOnsiMSI6MC4wMzI5NDk0MzY0NTU5NjUwNCwiMiI6MC4wMzI5NDk0MzY0NTU5NjUwNH0sImNwYyI6MS45MDc4Mzk5OTk5OTk5OTkzLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNzQxOTEyNDc3NzQyNDU0NCwiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjEsImF0dHJpYnV0ZXMiOiIifQ==,"329,99",Pantolon
Originals Nakış Detaylı Fermuarlı Oversize Sweatshirt-siyah MRN2023S000035-A,https://www.trendyol.com//miron/originals-nakis-detayli-fermuarli-oversize-sweatshirt-siyah-p-659993671,"199,99",Sweatshirt
Erkek Regular Fit Kışlık Kaşe Gömlek 2632,https://www.trendyol.com//redline/erkek-regular-fit-kislik-kase-gomlek-p-782435045?advertItems=eyJhZHZlcnRJZCI6IjNlNDkyZjFkLTVhMWItNDAxMi04ZTc0LTc0ZDc5Y2VmZmVmMiIsInNvcnRpbmdTY29yZSI6MC4wNTY3MzYwNDg2MTQwMjk5MSwiYWRTY29yZSI6MC4wMjcxNjk1ODg5NTMyNTY2MDcsImFkU2NvcmVzIjp7IjEiOjAuMDI3MTY5NTg4OTUzMjU2NjA3LCIyIjowLjAyNzE2OTU4ODk1MzI1NjYwN30sImNwYyI6Mi4wODgyMTg4ODAwMDAwMDA4LCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMDg4MjE4ODgwMDAwMDAwOCwiYWR2ZXJ0U2xvdCI6Miwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,"382,86",Gömlek
Erkek Kahverengi I-d Baskılı Oversize Kapüşonlu Sweatshirt Benisengiydiridsweat,https://www.trendyol.com//benisengiydir/erkek-kahverengi-i-d-baskili-oversize-kapusonlu-sweatshirt-p-384189297,"178,39",Sweatshirt
Erkek Siyah Renk Italyan Kesim Kaliteli Esnek Likralı Bilek Boy Kumaş Pantolon BRKKMSPNT,https://www.trendyol.com//burke/erkek-siyah-renk-italyan-kesim-kaliteli-esnek-likrali-bilek-boy-kumas-pantolon-p-129547997?advertItems=eyJhZHZlcnRJZCI6ImE1MmYxMGRjLTY3ZDMtNGZiMC04ZTUxLTE1ZTYxZjAwYTdhOCIsInNvcnRpbmdTY29yZSI6MC4wNTY0NjI1NDI0NTE5MTgxMywiYWRTY29yZSI6MC4wNDY2NjMyNTgyMjQ3MjU3MiwiYWRTY29yZXMiOnsiMSI6MC4wNDY2NjMyNTgyMjQ3MjU3MiwiMiI6MC4wNDY2NjMyNTgyMjQ3MjU3Mn0sImNwYyI6MS4yMTAwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuMTEzMDI1NDIxNTE1NTI4NCwiYWR2ZXJ0U2xvdCI6Mywib3JkZXIiOjUsImF0dHJpYnV0ZXMiOiIifQ==,"369,99",Pantolon
Relax Fit Uzun Kollu Gömlek Ceket A6872AX23AU,https://www.trendyol.com//defacto/relax-fit-uzun-kollu-gomlek-ceket-p-748980049,"349,99",Gömlek
Erkek Siyah Bisiklet Yaka Standart %100 Pamuk Erkek Basic T-shirt KZK-7978,https://www.trendyol.com//kozik/erkek-siyah-bisiklet-yaka-standart-100-pamuk-erkek-basic-t-shirt-p-658777871?advertItems=eyJhZHZlcnRJZCI6IjJmNTc1MWQ3LTgyNDAtNGQ4NS1iNTc0LWE3MWRmZjI5YTZlOSIsInNvcnRpbmdTY29yZSI6MC4wNTEwMDQxMjM1MTYzODA4LCJhZFNjb3JlIjowLjAzNTk0MzcwOTMxMzg2OTQ3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU5NDM3MDkzMTM4Njk0NzYsIjIiOjAuMDM1OTQzNzA5MzEzODY5NDc2fSwiY3BjIjoxLjQxOTAwMDAwMDAwMDAwMDMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40MTkwMDAwMDAwMDAwMDAzLCJhZHZlcnRTbG90Ijo0LCJvcmRlciI6NywiYXR0cmlidXRlcyI6IiJ9,"144,99",T-Shirt
Travıs Erkek Yumuşacık Kumaşlı Regular Fit Yuvarlak Yakalı Sweatshirt TRAVIS25062020,https://www.trendyol.com//grimelange/travis-erkek-yumusacik-kumasli-regular-fit-yuvarlak-yakali-sweatshirt-p-42711798,"341,99",Sweatshirt
Erkek Asit Yıkama Gri Bol Paça Jean Kot Baggy Pantolon baggy1111,https://www.trendyol.com//cuqq-denim/erkek-asit-yikama-gri-bol-paca-jean-kot-baggy-pantolon-p-781010919?advertItems=eyJhZHZlcnRJZCI6ImI5NGNjNDYzLWQ3NmMtNGM2Ny1iMDY5LTE4YWMzZGRjNDU2NCIsInNvcnRpbmdTY29yZSI6MC4wNTA1NTY3OTA3NjUzNzQ5LCJhZFNjb3JlIjowLjA1MjgyODQxMjUwMzAwNDA3NCwiYWRTY29yZXMiOnsiMSI6MC4wNTI4Mjg0MTI1MDMwMDQwNzQsIjIiOjAuMDUyODI4NDEyNTAzMDA0MDc0fSwiY3BjIjowLjk1NzAwMDAwMDAwMDAwMDEsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MC45NTcwMDAwMDAwMDAwMDAxLCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6OSwiYXR0cmlidXRlcyI6IiJ9,399,Pantolon
Erkek/Kadın Düz Beyaz Bisiklet Yaka Oversize Tişört OCWHITE01,https://www.trendyol.com//oppoceite/erkek-kadin-duz-beyaz-bisiklet-yaka-oversize-tisort-p-756032327,"129,99",T-Shirt
Erkek Jeans Skinny Fit Likralı Düz Trnak Mavi 2000ENJYG,https://www.trendyol.com//enerjin/erkek-jeans-skinny-fit-likrali-duz-trnak-mavi-p-122988462?advertItems=eyJhZHZlcnRJZCI6ImY3ZDFmN2ZiLTMwNTYtNDFiNS05OTEyLTRmNjA3OTcyMTQwYyIsInNvcnRpbmdTY29yZSI6MC4wNDk3NTM1Mjg1OTg2OTU5OSwiYWRTY29yZSI6MC4wMjAwMTM0ODY5NjY0OTA3NDYsImFkU2NvcmVzIjp7IjEiOjAuMDIwMDEzNDg2OTY2NDkwNzQ2LCIyIjowLjAyMDAxMzQ4Njk2NjQ5MDc0Nn0sImNwYyI6Mi40ODU5OTk5OTk5OTk5OTk4LCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuMzE5NDQyNzE2OTMwODQzLCJhZHZlcnRTbG90Ijo2LCJvcmRlciI6MTEsImF0dHJpYnV0ZXMiOiIifQ==,"310,05",Pantolon
Erkek Siyah Pileli Baggy Fit Kalın Kumaş Pantolon BM-166,https://www.trendyol.com//cocers/erkek-siyah-pileli-baggy-fit-kalin-kumas-pantolon-p-791190685,"449,90",Pantolon
Erkek Jeans Skinny Fit Likralı Düz Siyah 2001ENJYG,https://www.trendyol.com//enerjin/erkek-jeans-skinny-fit-likrali-duz-siyah-p-123450763?advertItems=eyJhZHZlcnRJZCI6ImY3ZDFmN2ZiLTMwNTYtNDFiNS05OTEyLTRmNjA3OTcyMTQwYyIsInNvcnRpbmdTY29yZSI6MC4wNDYwMTk4NjczNTMxNDEzMSwiYWRTY29yZSI6MC4wMTg1MTE2MTE5NjgyNzg4ODUsImFkU2NvcmVzIjp7IjEiOjAuMDE4NTExNjExOTY4Mjc4ODg1LCIyIjowLjAxODUxMTYxMTk2ODI3ODg4NX0sImNwYyI6Mi40ODU5OTk5OTk5OTk5OTk4LCJtaW5DcGMiOjAuMDEsImVDcGMiOjIuNDg1OTk5OTk5OTk5OTk5OCwiYWR2ZXJ0U2xvdCI6Nywib3JkZXIiOjEzLCJhdHRyaWJ1dGVzIjoiIn0=,"349,90",Pantolon
Siyah Unisex Pamuk Bisiklet Yaka Boyfriend Örme Oversize T-Shirt MADJAK,https://www.trendyol.com//jakarli/siyah-unisex-pamuk-bisiklet-yaka-boyfriend-orme-oversize-t-shirt-p-745713342,"77,98",T-Shirt
Gri 91 Baskılı Oversize T-Shirt V-30-463 6879,https://www.trendyol.com//bybasicman/gri-91-baskili-oversize-t-shirt-v-30-463-p-745010578?advertItems=eyJhZHZlcnRJZCI6IjYyOWQ3YTgzLTdmYzMtNGFkMS1hZTFmLWViNGE1OGRjZmM2YyIsInNvcnRpbmdTY29yZSI6MC4wNDU5NjQ3ODcwMDYzNzgxNzYsImFkU2NvcmUiOjAuMDMyNTU0MzEzNTQwNDU4NjgsImFkU2NvcmVzIjp7IjEiOjAuMDMyNTU0MzEzNTQwNDU4NjgsIjIiOjAuMDMyNTU0MzEzNTQwNDU4Njh9LCJjcGMiOjEuNDA4MDAwMDAwMDAwMDAwMSwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjM2MjU5MTcxMzM3OTc3MSwiYWR2ZXJ0U2xvdCI6OCwib3JkZXIiOjE1LCJhdHRyaWJ1dGVzIjoiIn0=,"286,80",T-Shirt
Travıs Erkek Yumuşacık Kumaşlı Regular Fit Yuvarlak Yakalı Sweatshirt TRAVIS25062020,https://www.trendyol.com//grimelange/travis-erkek-yumusacik-kumasli-regular-fit-yuvarlak-yakali-sweatshirt-p-47048393,"299,99",Sweatshirt
Erkek Regular Fit Kışlık Kaşe Gömlek 2632,https://www.trendyol.com//redline/erkek-regular-fit-kislik-kase-gomlek-p-777153681?advertItems=eyJhZHZlcnRJZCI6IjNlNDkyZjFkLTVhMWItNDAxMi04ZTc0LTc0ZDc5Y2VmZmVmMiIsInNvcnRpbmdTY29yZSI6MC4wNDM4Mjk1MDc2NzgzMDM3MywiYWRTY29yZSI6MC4wMzk0ODIxNTAyMjY4MzE0MzYsImFkU2NvcmVzIjp7IjEiOjAuMDM5NDgyMTUwMjI2ODMxNDM2LCIyIjowLjAzOTQ4MjE1MDIyNjgzMTQzNn0sImNwYyI6MS4xMTAxMDk0NDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuMTEwMTA5NDQwMDAwMDAwMiwiYWR2ZXJ0U2xvdCI6OSwib3JkZXIiOjE3LCJhdHRyaWJ1dGVzIjoiIn0=,"392,41",Gömlek
Erkek Gömlek Yaka Desenli Kışlık Oduncu Oversize Gömlek 10509,https://www.trendyol.com//hazhers/erkek-gomlek-yaka-desenli-kislik-oduncu-oversize-gomlek-p-139976481?advertItems=eyJhZHZlcnRJZCI6IjZmNDU5ZTg3LTMyODAtNGFiYS1iMWY3LTFiMTQwZmFmNTc5MiIsInNvcnRpbmdTY29yZSI6MC4wNDM3MDY3NDY3ODc2Mjc5NSwiYWRTY29yZSI6MC4wMjUzODk4MjIxOTk5NDA2OCwiYWRTY29yZXMiOnsiMSI6MC4wMjUzODk4MjIxOTk5NDA2OCwiMiI6MC4wMjUzODk4MjIxOTk5NDA2OH0sImNwYyI6MS43MjE0Mjc4NDAwMDAwMDA1LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNzA4NjcxOTM2NDIzMDkxOCwiYWR2ZXJ0U2xvdCI6MTAsIm9yZGVyIjoxOSwiYXR0cmlidXRlcyI6IiJ9,"400,20",Gömlek
Lacivert No Pain No Gain Baskılı Oversize Kapüşonlu Erkek Sweatshirt blacksokaknopainnogainsweat,https://www.trendyol.com//black-sokak/lacivert-no-pain-no-gain-baskili-oversize-kapusonlu-erkek-sweatshirt-p-752406616,"269,90",Sweatshirt
Erkek Bej Slim Fit Rahat Kesim Beli Bağlamalı Yan Cepli Jogger Pantolon ET0100000010,https://www.trendyol.com//ac-co-altinyildiz-classics/erkek-bej-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-jogger-pantolon-p-752639170?advertItems=eyJhZHZlcnRJZCI6IjE1ZGMzMmZhLWExNWYtNDgwMy05Mjc2LWQ5M2Y5ZGYzYjdiYSIsInNvcnRpbmdTY29yZSI6MC4wNDI4NzUwODEyMjYyMjk2NywiYWRTY29yZSI6MC4wMjk5ODI1NzQyODQwNzY2OSwiYWRTY29yZXMiOnsiMSI6MC4wMjk5ODI1NzQyODQwNzY2OSwiMiI6MC4wMjk5ODI1NzQyODQwNzY2OX0sImNwYyI6MS40MzAwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNDMwMDAwMDAwMDAwMDAwMiwiYWR2ZXJ0U2xvdCI6MTEsIm9yZGVyIjoyMSwiYXR0cmlidXRlcyI6IiJ9,"449,99",Pantolon
Zrv Jeans Erkek Petek Desen Keten Pantolon zrv3443,https://www.trendyol.com//zrv-tekstil/zrv-jeans-erkek-petek-desen-keten-pantolon-p-356379599,"239,99",Pantolon
